Camara,id,apellido,nombre,partido,genero,Nacimiento,Comisiones,Posición
diputados,98,Pavón Campos,Carlos,PRI,v,31/10/1955,Trabajo y Previsión Social,Integrante
diputados,98,Pavón Campos,Carlos,PRI,v,31/10/1955,Vivienda,Integrante
diputados,7,Saldaña Pérez,María Lucero,PRI,f,18/01/1957,Federalismo y Desarrollo Municipal,Integrante
diputados,7,Saldaña Pérez,María Lucero,PRI,f,18/01/1957,Gobernación y Población,Integrante
diputados,253,Yunes Landa,Héctor,PRI,v,27/09/1958,Asuntos Migratorios,Integrante
diputados,253,Yunes Landa,Héctor,PRI,v,27/09/1958,Relaciones Exteriores,Integrante
diputados,392,Alonzo Morales,María Ester,PRI,f,15/01/1959,Pesca,Integrante
diputados,323,De las Fuentes Hernández,Fernando Donato,PRI,v,07/08/1960,Vigilancia de la Auditoría Superior de la Federación,Integrante
diputados,517,Nemer Álvarez,Ernesto Javier,PRI,v,17/07/1961,"Economía, Comercio y Competitividad",Integrante
diputados,517,Nemer Álvarez,Ernesto Javier,PRI,v,17/07/1961,Infraestructura,Integrante
diputados,358,Flores Sánchez,Margarita,PRI,f,10/12/1961,Cultura y Cinematografía,Integrante
diputados,358,Flores Sánchez,Margarita,PRI,f,10/12/1961,Deporte,Integrante
diputados,510,Moreira Valdez,Rubén Ignacio,PRI,v,18/04/1963,Asuntos Frontera Sur,Integrante
diputados,614,Hernández Deras,Ismael Alfredo,PRI,v,20/02/1964,"Desarrollo y Conservación Rural, Agrícola y Autosuficiencia Alimentaria",Integrante
diputados,614,Hernández Deras,Ismael Alfredo,PRI,v,20/02/1964,Presupuesto y Cuenta Pública,Integrante
diputados,126,Roa Sánchez,Cruz Juvenal,PRI,v,10/05/1968,Puntos Constitucionales,Integrante
diputados,126,Roa Sánchez,Cruz Juvenal,PRI,v,10/05/1968,Transparencia y Anticorrupción,Integrante
diputados,214,Acosta Peña,Brasil Alberto,PRI,v,21/06/1970,Comunicaciones y Transportes,Integrante
diputados,214,Acosta Peña,Brasil Alberto,PRI,v,21/06/1970,"Desarrollo Metropolitano, Urbano, Ordenamiento Territorial y Movilidad",Integrante
diputados,413,Aguilar Castillo,Ricardo,PRI,v,05/08/1970,Gobernación y Población,Integrante
diputados,413,Aguilar Castillo,Ricardo,PRI,v,05/08/1970,Salud,Integrante
diputados,116,Pastor Badilla,Claudia,PRI,f,01/12/1970,"Medio Ambiente, Sustentabilidad, Cambio Climático y Recursos Naturales",Integrante
diputados,116,Pastor Badilla,Claudia,PRI,f,01/12/1970,Puntos Constitucionales,Integrante
diputados,598,Herrera Anzaldo,Ana Lilia,PRI,f,29/08/1971,Vigilancia de la Auditoría Superior de la Federación,Integrante
diputados,385,Espinoza Eguía,Juan Francisco,PRI,v,10/11/1971,Deporte,Integrante
diputados,386,Canul Pérez,Juan José,PRI,v,08/01/1972,Ganadería,Integrante
diputados,386,Canul Pérez,Juan José,PRI,v,08/01/1972,Pueblos Indígenas,Integrante
diputados,49,Treviño Villarreal,Pedro Pablo,PRI,v,13/06/1972,Presupuesto y Cuenta Pública,Integrante
diputados,49,Treviño Villarreal,Pedro Pablo,PRI,v,13/06/1972,Seguridad Pública,Integrante
diputados,102,Ochoa Reza,Enrique,PRI,v,01/09/1972,Justicia,Integrante
diputados,102,Ochoa Reza,Enrique,PRI,v,01/09/1972,Seguridad Social,Integrante
diputados,238,Zarzosa Sánchez,Eduardo,PRI,v,16/12/1973,Comunicaciones y Transportes,Integrante
diputados,238,Zarzosa Sánchez,Eduardo,PRI,v,16/12/1973,Ganadería,Integrante
diputados,460,Barrera Fortoul,Laura,PRI,f,10/05/1976,Atención a Grupos Vulnerables,Integrante
diputados,460,Barrera Fortoul,Laura,PRI,f,10/05/1976,Turismo,Integrante
diputados,20,Rodríguez Mier y Terán,Mariana,PRI,f,01/06/1976,Asuntos Migratorios,Integrante
diputados,20,Rodríguez Mier y Terán,Mariana,PRI,f,01/06/1976,Marina,Integrante
diputados,520,Noroña Quezada,Hortensia María Luisa,PRI,f,19/10/1976,"Desarrollo Metropolitano, Urbano, Ordenamiento Territorial y Movilidad",Integrante
diputados,129,Puente de la Mora,Ximena,PRI,f,12/03/1977,Igualdad de Género,Integrante
diputados,129,Puente de la Mora,Ximena,PRI,f,12/03/1977,Justicia,Integrante
diputados,87,Pérez Munguía,Soraya,PRI,f,27/09/1977,Energía,Integrante
diputados,394,Álvarez García,Ivonne Liliana,PRI,f,25/04/1978,Gobernación y Población,Integrante
diputados,394,Álvarez García,Ivonne Liliana,PRI,f,25/04/1978,"Régimen, Reglamentos y Prácticas Parlamentarias",Integrante
diputados,361,Galindo Favela,Fernando,PRI,v,06/05/1978,Hacienda y Crédito Público,Integrante
diputados,589,Ingram Vallines,Anilú,PRI,f,26/08/1980,Desarrollo Social,Integrante
diputados,17,Sánchez Martínez,Lourdes Erika,PRI,f,29/09/1980,"Desarrollo y Conservación Rural, Agrícola y Autosuficiencia Alimentaria",Integrante
diputados,17,Sánchez Martínez,Lourdes Erika,PRI,f,29/09/1980,Hacienda y Crédito Público,Integrante
diputados,602,Guel Saldívar,Norma Adela,PRI,f,24/04/1984,Cultura y Cinematografía,Integrante
diputados,602,Guel Saldívar,Norma Adela,PRI,f,24/04/1984,Radio y Televisión,Integrante
diputados,406,Alemán Muñoz Castillo,María,PRI,f,14/04/1990,Transparencia y Anticorrupción,Integrante
diputados,399,Ángulo Briceño,Pablo Guillermo,PRI,v,01/09/1990,Infraestructura,Integrante
diputados,399,Ángulo Briceño,Pablo Guillermo,PRI,v,01/09/1990,Radio y Televisión,Integrante
diputados,486,López Castro,Cynthia Iliana,PRI,f,18/02,Desarrollo Social,Integrante
diputados,486,López Castro,Cynthia Iliana,PRI,f,18/02,Igualdad de Género,Integrante
diputados,452,Azuara Yarzábal,Frinné,PRI,f,03/03,Economía Social y Fomento del Cooperativismo,Integrante
diputados,452,Azuara Yarzábal,Frinné,PRI,f,03/03,Pueblos Indígenas,Integrante
diputados,363,Garay Cadena,Martha Hortencia,PRI,f,03/04,Derechos de la Niñez y Adolescencia,Integrante
diputados,363,Garay Cadena,Martha Hortencia,PRI,f,03/04,Educación,Integrante
diputados,407,Campos Córdova,Lenin Nelson,PRI,v,08/08,Economía Social y Fomento del Cooperativismo,Integrante
diputados,407,Campos Córdova,Lenin Nelson,PRI,v,08/08,"Recursos Hidráulicos, Agua Potable y Saneamiento",Integrante
diputados,110,Ortíz Guarneros,Juan,PRI,v,25/09,Defensa Nacional,Integrante
diputados,110,Ortíz Guarneros,Juan,PRI,v,25/09,Protección Civil y Prevención de Desastres,Integrante
diputados,525,Medina Herrera,Benito,PRI,v,05/06/1950,Defensa Nacional,Presidente
diputados,510,Moreira Valdez,Rubén Ignacio,PRI,v,18/04/1963,Asuntos Frontera Norte,Presidente
diputados,361,Galindo Favela,Fernando,PRI,v,06/05/1978,"Economía, Comercio y Competitividad",Presidente
diputados,363,Garay Cadena,Martha Hortencia,PRI,f,03/04,Atención a Grupos Vulnerables,Presidente
diputados,551,González Cuevas,Isaías,PRI,v,06/07/1940,Trabajo y Previsión Social,Secretario/a
diputados,314,Córdova Morán,Luis Eleusis Leónidas,PRI,v,26/09/1949,Deporte,Secretario/a
diputados,268,Villegas Arreola,Alfredo,PRI,v,12/01/1951,Pesca,Secretario/a
diputados,158,Velasco González,Marcela Guillermina,PRI,f,25/06/1952,Vigilancia de la Auditoría Superior de la Federación,Secretario/a
diputados,98,Pavón Campos,Carlos,PRI,v,31/10/1955,Seguridad Social,Secretario/a
diputados,542,Juárez Cisneros,René,PRI,v,08/06/1956,Protección Civil y Prevención de Desastres,Secretario/a
diputados,7,Saldaña Pérez,María Lucero,PRI,f,18/01/1957,Derechos Humanos,Secretario/a
diputados,253,Yunes Landa,Héctor,PRI,v,27/09/1958,Seguridad Pública,Secretario/a
diputados,392,Alonzo Morales,María Ester,PRI,f,15/01/1959,Asuntos Frontera Sur,Secretario/a
diputados,392,Alonzo Morales,María Ester,PRI,f,15/01/1959,Atención a Grupos Vulnerables,Secretario/a
diputados,323,De las Fuentes Hernández,Fernando Donato,PRI,v,07/08/1960,Defensa Nacional,Secretario/a
diputados,323,De las Fuentes Hernández,Fernando Donato,PRI,v,07/08/1960,Radio y Televisión,Secretario/a
diputados,517,Nemer Álvarez,Ernesto Javier,PRI,v,17/07/1961,Desarrollo Social,Secretario/a
diputados,358,Flores Sánchez,Margarita,PRI,f,10/12/1961,Turismo,Secretario/a
diputados,614,Hernández Deras,Ismael Alfredo,PRI,v,20/02/1964,Asuntos Migratorios,Secretario/a
diputados,536,Miranda Nava,Luis Enrique,PRI,v,04/02/1965,"Medio Ambiente, Sustentabilidad, Cambio Climático y Recursos Naturales",Secretario/a
diputados,126,Roa Sánchez,Cruz Juvenal,PRI,v,10/05/1968,Gobernación y Población,Secretario/a
diputados,214,Acosta Peña,Brasil Alberto,PRI,v,21/06/1970,"Ciencia, Tecnología e Innovación",Secretario/a
diputados,413,Aguilar Castillo,Ricardo,PRI,v,05/08/1970,Federalismo y Desarrollo Municipal,Secretario/a
diputados,116,Pastor Badilla,Claudia,PRI,f,01/12/1970,"Régimen, Reglamentos y Prácticas Parlamentarias",Secretario/a
diputados,598,Herrera Anzaldo,Ana Lilia,PRI,f,29/08/1971,"Desarrollo Metropolitano, Urbano, Ordenamiento Territorial y Movilidad",Secretario/a
diputados,385,Espinoza Eguía,Juan Francisco,PRI,v,10/11/1971,Ganadería,Secretario/a
diputados,385,Espinoza Eguía,Juan Francisco,PRI,v,10/11/1971,"Recursos Hidráulicos, Agua Potable y Saneamiento",Secretario/a
diputados,386,Canul Pérez,Juan José,PRI,v,08/01/1972,"Desarrollo y Conservación Rural, Agrícola y Autosuficiencia Alimentaria",Secretario/a
diputados,49,Treviño Villarreal,Pedro Pablo,PRI,v,13/06/1972,Hacienda y Crédito Público,Secretario/a
diputados,102,Ochoa Reza,Enrique,PRI,v,01/09/1972,Energía,Secretario/a
diputados,238,Zarzosa Sánchez,Eduardo,PRI,v,16/12/1973,Pueblos Indígenas,Secretario/a
diputados,460,Barrera Fortoul,Laura,PRI,f,10/05/1976,Derechos de la Niñez y Adolescencia,Secretario/a
diputados,20,Rodríguez Mier y Terán,Mariana,PRI,f,01/06/1976,Justicia,Secretario/a
diputados,520,Noroña Quezada,Hortensia María Luisa,PRI,f,19/10/1976,Igualdad de Género,Secretario/a
diputados,520,Noroña Quezada,Hortensia María Luisa,PRI,f,19/10/1976,Relaciones Exteriores,Secretario/a
diputados,129,Puente de la Mora,Ximena,PRI,f,12/03/1977,Transparencia y Anticorrupción,Secretario/a
diputados,87,Pérez Munguía,Soraya,PRI,f,27/09/1977,Economía Social y Fomento del Cooperativismo,Secretario/a
diputados,87,Pérez Munguía,Soraya,PRI,f,27/09/1977,"Economía, Comercio y Competitividad",Secretario/a
diputados,361,Galindo Favela,Fernando,PRI,v,06/05/1978,Presupuesto y Cuenta Pública,Secretario/a
diputados,589,Ingram Vallines,Anilú,PRI,f,26/08/1980,Infraestructura,Secretario/a
diputados,589,Ingram Vallines,Anilú,PRI,f,26/08/1980,Jurisdiccional,Secretario/a
diputados,17,Sánchez Martínez,Lourdes Erika,PRI,f,29/09/1980,"Recursos Hidráulicos, Agua Potable y Saneamiento",Secretario/a
diputados,602,Guel Saldívar,Norma Adela,PRI,f,24/04/1984,Vivienda,Secretario/a
diputados,406,Alemán Muñoz Castillo,María,PRI,f,14/04/1990,Juventud y Diversidad Sexual,Secretario/a
diputados,406,Alemán Muñoz Castillo,María,PRI,f,14/04/1990,Puntos Constitucionales,Secretario/a
diputados,399,Ángulo Briceño,Pablo Guillermo,PRI,v,01/09/1990,Comunicaciones y Transportes,Secretario/a
diputados,486,López Castro,Cynthia Iliana,PRI,f,18/02,Educación,Secretario/a
diputados,452,Azuara Yarzábal,Frinné,PRI,f,03/03,Salud,Secretario/a
diputados,407,Campos Córdova,Lenin Nelson,PRI,v,08/08,Cultura y Cinematografía,Secretario/a
diputados,110,Ortíz Guarneros,Juan,PRI,v,25/09,Marina,Secretario/a
diputados,446,Bautista Villegas,Óscar,PVEM,v,06/02/1964,"Desarrollo y Conservación Rural, Agrícola y Autosuficiencia Alimentaria",Integrante
diputados,446,Bautista Villegas,Óscar,PVEM,v,06/02/1964,Energía,Integrante
diputados,422,Alcántara Núñez,Jesús Sergio,PVEM,v,21/06/1965,Comunicaciones y Transportes,Integrante
diputados,422,Alcántara Núñez,Jesús Sergio,PVEM,v,21/06/1965,Presupuesto y Cuenta Pública,Integrante
diputados,378,Escobar y Vega,Arturo,PVEM,v,23/04/1970,Radio y Televisión,Integrante
diputados,559,Gómez Alcantar,Marco Antonio,PVEM,v,18/04/1972,Justicia,Integrante
diputados,559,Gómez Alcantar,Marco Antonio,PVEM,v,18/04/1972,Puntos Constitucionales,Integrante
diputados,362,Gallardo Cardona,José Ricardo,PVEM,v,10/11/1980,Deporte,Integrante
diputados,362,Gallardo Cardona,José Ricardo,PVEM,v,10/11/1980,Ganadería,Integrante
diputados,547,Gómez Ordaz,Leticia Mariana,PVEM,f,06/03,Deporte,Integrante
diputados,547,Gómez Ordaz,Leticia Mariana,PVEM,f,06/03,Salud,Integrante
diputados,261,Villafuerte Zavala,Lilia,PVEM,f,19/04,Economía Social y Fomento del Cooperativismo,Integrante
diputados,261,Villafuerte Zavala,Lilia,PVEM,f,19/04,"Régimen, Reglamentos y Prácticas Parlamentarias",Integrante
diputados,261,Villafuerte Zavala,Lilia,PVEM,f,19/04,Turismo,Integrante
diputados,19,Rubio Montejo,Roberto Antonio,PVEM,v,20/04,Educación,Integrante
diputados,2082,Espinoza Mata,Zulma,PVEM,f,16/09,"Ciencia, Tecnología e Innovación",Integrante
diputados,439,Bugarín Cortés,Lyndiana Elizabeth,PVEM,f,13/12,Ganadería,Integrante
diputados,19,Rubio Montejo,Roberto Antonio,PVEM,v,20/04,"Medio Ambiente, Sustentabilidad, Cambio Climático y Recursos Naturales",Presidente
diputados,446,Bautista Villegas,Óscar,PVEM,v,06/02/1964,"Recursos Hidráulicos, Agua Potable y Saneamiento",Secretario/a
diputados,422,Alcántara Núñez,Jesús Sergio,PVEM,v,21/06/1965,"Desarrollo Metropolitano, Urbano, Ordenamiento Territorial y Movilidad",Secretario/a
diputados,141,Puente Salas,Carlos Alberto,PVEM,v,16/12/1971,Hacienda y Crédito Público,Secretario/a
diputados,559,Gómez Alcantar,Marco Antonio,PVEM,v,18/04/1972,Gobernación y Población,Secretario/a
diputados,362,Gallardo Cardona,José Ricardo,PVEM,v,10/11/1980,Presupuesto y Cuenta Pública,Secretario/a
diputados,547,Gómez Ordaz,Leticia Mariana,PVEM,f,06/03,Desarrollo Social,Secretario/a
diputados,19,Rubio Montejo,Roberto Antonio,PVEM,v,20/04,Pueblos Indígenas,Secretario/a
diputados,2082,Espinoza Mata,Zulma,PVEM,f,16/09,Asuntos Frontera Sur,Secretario/a
diputados,439,Bugarín Cortés,Lyndiana Elizabeth,PVEM,f,13/12,Presupuesto y Cuenta Pública,Secretario/a
diputados,80,Pérez Rivera,Evaristo Lenin,SG,v,28/10/1966,Asuntos Migratorios,Integrante
diputados,80,Pérez Rivera,Evaristo Lenin,SG,v,28/10/1966,Energía,Integrante
diputados,509,Morales Vázquez,Carlos Alberto,SG,v,22/08/1972,Infraestructura,Integrante
diputados,509,Morales Vázquez,Carlos Alberto,SG,v,22/08/1972,Presupuesto y Cuenta Pública,Integrante
diputados,43,Toledo Gutiérrez,Mauricio Alonso,SG,v,19/06/1980,Asuntos Frontera Norte,Integrante
diputados,43,Toledo Gutiérrez,Mauricio Alonso,SG,v,19/06/1980,Asuntos Frontera Sur,Integrante
diputados,122,Riojas Martínez,Ana Lucía,SG,f,25/02/1988,Derechos Humanos,Integrante
diputados,122,Riojas Martínez,Ana Lucía,SG,f,25/02/1988,Igualdad de Género,Integrante
diputados,67,Serrano Cortés,Héctor,SG,v,22/04/1962,Radio y Televisión,Secretario/a
diputados,67,Serrano Cortés,Héctor,SG,v,22/04/1962,Vigilancia de la Auditoría Superior de la Federación,Secretario/a
diputados,80,Pérez Rivera,Evaristo Lenin,SG,v,28/10/1966,Trabajo y Previsión Social,Secretario/a
diputados,509,Morales Vázquez,Carlos Alberto,SG,v,22/08/1972,"Desarrollo Metropolitano, Urbano, Ordenamiento Territorial y Movilidad",Secretario/a
diputados,43,Toledo Gutiérrez,Mauricio Alonso,SG,v,19/06/1980,Gobernación y Población,Secretario/a
diputados,122,Riojas Martínez,Ana Lucía,SG,f,25/02/1988,Juventud y Diversidad Sexual,Secretario/a
senadores,298,Castañeda Hoeflich,José Clemente,MC,v,11/03/1972,Estudios Legislativos Primera,Secretario/a
senadores,299,Castañón Ramírez,Noé Fernando,MC,v,1977,Relaciones Exteriores América del Norte,Secretario/a
senadores,299,Castañón Ramírez,Noé Fernando,MC,v,1977,Asuntos Indígenas,Integrante
senadores,299,Castañón Ramírez,Noé Fernando,MC,v,1977,Gobernación,Integrante
senadores,299,Castañón Ramírez,Noé Fernando,MC,v,1977,Marina,Integrante
senadores,299,Castañón Ramírez,Noé Fernando,MC,v,1977,"Radio, Televisión y Cinematografía",Integrante
senadores,305,Delgadillo García,Verónica,MC,f,13/11/1982,Desarrollo y Bienestar Social,Secretario/a
senadores,305,Delgadillo García,Verónica,MC,f,13/11/1982,Ciencia y Tecnología,Integrante
senadores,305,Delgadillo García,Verónica,MC,f,13/11/1982,Cultura,Integrante
senadores,305,Delgadillo García,Verónica,MC,f,13/11/1982,Educación,Integrante
senadores,305,Delgadillo García,Verónica,MC,f,13/11/1982,"Medio Ambiente, Recursos Naturales y Cambio Climático",Integrante
senadores,306,Delgado Rannauro,Dante Alfonso,MC,v,23/12/1950,Administración,Integrante
senadores,306,Delgado Rannauro,Dante Alfonso,MC,v,23/12/1950,Estudios Legislativos Segunda,Integrante
senadores,306,Delgado Rannauro,Dante Alfonso,MC,v,23/12/1950,Jurisdiccional,Integrante
senadores,306,Delgado Rannauro,Dante Alfonso,MC,v,23/12/1950,Seguridad Pública,Integrante
senadores,2418,Enríquez Herrera,José Ramón,MC,v,02/09/1968,Comunicaciones y Transportes,Secretario/a
senadores,2418,Enríquez Herrera,José Ramón,MC,v,02/09/1968,Defensa Nacional,Integrante
senadores,2418,Enríquez Herrera,José Ramón,MC,v,02/09/1968,Medalla Belisario Domínguez,Integrante
senadores,2418,Enríquez Herrera,José Ramón,MC,v,02/09/1968,Relaciones Exteriores,Integrante
senadores,2418,Enríquez Herrera,José Ramón,MC,v,02/09/1968,Relaciones Exteriores América Latina y el Caribe,Integrante
senadores,280,García Sepúlveda,Samuel Alejandro,MC,v,28/12/1987,Federalismo y Desarrollo Municipal,Presidente/a
senadores,280,García Sepúlveda,Samuel Alejandro,MC,v,28/12/1987,Estudios Legislativos,Integrante
senadores,280,García Sepúlveda,Samuel Alejandro,MC,v,28/12/1987,Hacienda y Crédito Público,Integrante
senadores,280,García Sepúlveda,Samuel Alejandro,MC,v,28/12/1987,Justicia,Integrante
senadores,234,Kempis Martínez,Indira,MC,f,22/08/1982,"Desarrollo Urbano, Ordenamiento Territorial y Vivienda",Secretario/a
senadores,234,Kempis Martínez,Indira,MC,f,22/08/1982,Economía,Integrante
senadores,234,Kempis Martínez,Indira,MC,f,22/08/1982,Para la Igualdad de Género,Integrante
senadores,234,Kempis Martínez,Indira,MC,f,22/08/1982,Energía,Integrante
senadores,177,Mercado Castro,Dora Patricia,MC,f,21/10/1957,Zonas Metropolitanas y Movilidad,Presidente/a
senadores,177,Mercado Castro,Dora Patricia,MC,f,21/10/1957,Trabajo y Previsión Social,Secretario/a
senadores,177,Mercado Castro,Dora Patricia,MC,f,21/10/1957,Derechos de la Niñez y de la Adolescencia,Integrante
senadores,177,Mercado Castro,Dora Patricia,MC,f,21/10/1957,Salud,Integrante
senadores,177,Mercado Castro,Dora Patricia,MC,f,21/10/1957,Seguridad Social,Integrante
senadores,2050,Zepeda Hernández,Juan Manuel,MC,v,10/11/1968,Estudios Legislativos,Secretario/a
senadores,2050,Zepeda Hernández,Juan Manuel,MC,v,10/11/1968,Educación,Integrante
senadores,2050,Zepeda Hernández,Juan Manuel,MC,v,10/11/1968,Puntos Constitucionales,Integrante
senadores,2050,Zepeda Hernández,Juan Manuel,MC,v,10/11/1968,Trabajo y Previsión Social,Integrante
senadores,241,Abreu Artiñano,Rocío Adriana,MORENA,f,29/05/1974,Jurisdiccional,Presidente/a
senadores,241,Abreu Artiñano,Rocío Adriana,MORENA,f,29/05/1974,Energía,Integrante
senadores,241,Abreu Artiñano,Rocío Adriana,MORENA,f,29/05/1974,Gobernación,Integrante
senadores,241,Abreu Artiñano,Rocío Adriana,MORENA,f,29/05/1974,Hacienda y Crédito Público,Integrante
senadores,241,Abreu Artiñano,Rocío Adriana,MORENA,f,29/05/1974,Reglamentos y Prácticas Parlamentarias,Integrante
senadores,241,Abreu Artiñano,Rocío Adriana,MORENA,f,29/05/1974,Relaciones Exteriores Europa,Integrante
senadores,247,Arias Solís,Cristóbal,MORENA,v,10/08/1954,Gobernación,Presidente/a
senadores,247,Arias Solís,Cristóbal,MORENA,v,10/08/1954,Estudios Legislativos Primera,Integrante
senadores,247,Arias Solís,Cristóbal,MORENA,v,10/08/1954,Jurisdiccional,Integrante
